"rank","word","reading","alternative_spellings"
14238,"踏み潰す","ふみつぶす",""
14239,"忘れ去る","わすれさる",""
14240,"接待","せったい",""
14241,"少量","しょうりょう",""
14242,"覆面","ふくめん",""
14243,"威張る","いばる",""
14244,"同じ年","おなじとし",""
14245,"しく","しく","詩句"
14246,"銀座","ぎんざ",""
14247,"雇い主","やといぬし",""
14248,"野獣","やじゅう",""
14249,"意識が戻る","いしきがもどる",""
14250,"浴槽","よくそう",""
14251,"ＨＰ","エイチピー",""
14252,"エントランス","エントランス",""
14253,"手製","てせい",""
14254,"駈ける","かける",""
14255,"単体","たんたい",""
14256,"人間的","にんげんてき",""
14257,"呼称","こしょう",""
14258,"凜","りん",""
14259,"政","まつりごと",""
14260,"群れる","むれる",""
14261,"流星","りゅうせい",""
14262,"省","しょう",""
14263,"ばらす","ばらす",""
14264,"賞金","しょうきん",""
14265,"罰する","ばっする",""
14266,"新幹線","しんかんせん",""
14267,"申し分ない","もうしぶんない",""
14268,"統率","とうそつ",""
14269,"本隊","ほんたい",""
14270,"雌","めす",""
14271,"全長","ぜんちょう",""
14272,"反感","はんかん",""
14273,"弓矢","ゆみや",""
14274,"狸","たぬき",""
14275,"含み","ふくみ",""
14276,"初夏","しょか",""
14277,"鳥居","とりい",""
14278,"勤め","つとめ",""
14279,"如何","いかが",""
14280,"ぶれる","ぶれる",""
14281,"１１時","じゅういちじ",""
14282,"だん","だん","壇"
14283,"陰","かげ","かげ; 翳; 蔭"
14284,"名づける","なづける",""
14285,"くー","くー",""
14286,"ブンブン","ブンブン",""
14287,"また明日","またあした",""
14288,"気づき","きづき",""
14289,"むせる","むせる","咽せる; 噎せる"
14290,"到底","とうてい","とうてい"
14291,"謎","なぞ","なぞ"
14292,"爽やか","さわやか","さわやか"
14293,"しょっぱい","しょっぱい","塩っぱい"
14294,"ある時","あるとき","あるとき; 或る時"
14295,"ひび割れる","ひびわれる",""
14296,"桜","さくら","さくら; 櫻"
14297,"変わり者","かわりもの",""
14298,"言いにくい","いいにくい",""
14299,"探る","さぐる","さぐる"
14300,"塗りつぶす","ぬりつぶす",""
14301,"でる","でる",""
14302,"上々","じょうじょう",""
14303,"備え","そなえ",""
14304,"挨拶を交わす","あいさつをかわす",""
14305,"相互","そうご",""
14306,"服従","ふくじゅう",""
14307,"長剣","ちょうけん",""
14308,"消毒","しょうどく",""
14309,"合唱","がっしょう",""
14310,"録画","ろくが",""
14311,"空振り","からぶり",""
14312,"遅らせる","おくらせる",""
14313,"消し飛ぶ","けしとぶ",""
14314,"体現","たいげん",""
14315,"大人数","おおにんずう",""
14316,"傍目","はため",""
14317,"活力","かつりょく",""
14318,"穴を開ける","あなをあける",""
14319,"殺風景","さっぷうけい",""
14320,"出し物","だしもの",""
14321,"満ち溢れる","みちあふれる",""
14322,"パネル","パネル",""
14323,"行き渡る","いきわたる",""
14324,"誌","し",""
14325,"ラフ","ラフ",""
14326,"パン屋","パンや",""
14327,"が早いか","がはやいか",""
14328,"言い草","いいぐさ",""
14329,"一回転","いちかいてん",""
14330,"着ぐるみ","きぐるみ",""
14331,"邸","やしき",""
14332,"足掻く","あがく",""
14333,"世話を焼く","せわをやく",""
14334,"陸上","りくじょう",""
14335,"通りすがり","とおりすがり",""
14336,"定期","ていき",""
14337,"人魚","にんぎょ",""
14338,"区切り","くぎり",""
14339,"自滅","じめつ",""
14340,"心の奥","こころのおく",""
14341,"根回し","ねまわし",""
14342,"愛着","あいちゃく",""
14343,"統括","とうかつ",""
14344,"斜め上","ななめうえ",""
14345,"忍","しのぶ",""
14346,"呆気ない","あっけない",""
14347,"人知れず","ひとしれず",""
14348,"教員","きょういん",""
14349,"城下","じょうか",""
14350,"卑怯者","ひきょうもの",""
14351,"上段","じょうだん",""
14352,"首尾","しゅび",""
14353,"自制","じせい",""
14354,"演習","えんしゅう",""
14355,"唸り","うなり",""
14356,"追い求める","おいもとめる",""
14357,"くらいのもの","くらいのもの",""
14358,"傀儡","かいらい",""
14359,"即席","そくせき",""
14360,"土曜","どよう",""
14361,"誤算","ごさん",""
14362,"倫理","りんり",""
14363,"迫り来る","せまりくる",""
14364,"伊","い",""
14365,"身を投げる","みをなげる",""
14366,"団員","だんいん",""
14367,"咳","せき","せき"
14368,"意地を張る","いじをはる",""
14369,"助","すけ",""
14370,"木立","こだち",""
14371,"謝る","あやまる","あやまる"
14372,"がむしゃら","がむしゃら","我武者羅"
14373,"言いつけ","いいつけ",""
14374,"千切れる","ちぎれる","ちぎれる"
14375,"１２月","じゅうにがつ",""
14376,"吹く","ふく","ふく"
14377,"迸る","ほとばしる","ほとばしる"
14378,"身をもって","みをもって",""
14379,"持ちこたえる","もちこたえる",""
14380,"暇もなく","いとまもなく",""
14381,"跨る","またがる",""
14382,"担う","になう","になう; 荷う; 荷なう"
14383,"ひとりぼっち","ひとりぼっち","一人ぼっち; 独りぼっち"
14384,"けしかける","けしかける","嗾ける"
14385,"叔母","おば","おば; 伯母"
14386,"クビになる","クビになる",""
14387,"中","じゅう","じゅう"
14388,"わけがある","わけがある","訳がある"
14389,"国","くに","くに; 國; 邦"
14390,"打ち上げ","うちあげ",""
14391,"お父さま","おとうさま",""
14392,"ヘタ","ヘタ",""
14393,"生まれつき","うまれつき",""
14394,"とお","とお",""
14395,"不意に","ふいに","ふいに"
14396,"お母さま","おかあさま",""
14397,"うまく行く","うまくいく",""
14398,"ゴクリ","ゴクリ",""
14399,"たこ焼き","たこやき",""
14400,"ダラダラ","ダラダラ",""
14401,"それに加えて","それにくわえて",""
14402,"府","ふ",""
14403,"操","みさお",""
14404,"遠い昔","とおいむかし",""
14405,"詰問","きつもん",""
14406,"連射","れんしゃ",""
14407,"一人きり","ひとりきり",""
14408,"断念","だんねん",""
14409,"境界線","きょうかいせん",""
14410,"忍ばせる","しのばせる",""
14411,"気概","きがい",""
14412,"お泊まり","おとまり",""
14413,"受賞","じゅしょう",""
14414,"越","えつ",""
14415,"ユニット","ユニット",""
14416,"並行","へいこう",""
14417,"ぐらり","ぐらり",""
14418,"助け合う","たすけあう",""
14419,"言い争い","いいあらそい",""
14420,"埋葬","まいそう",""
14421,"後遺症","こういしょう",""
14422,"誰も彼も","だれもかれも",""
14423,"浪人","ろうにん",""
14424,"讃える","たたえる",""
14425,"暴発","ぼうはつ",""
14426,"気味の悪い","きみのわるい",""
14427,"いとも","いとも",""
14428,"好奇","こうき",""
14429,"顔を顰める","かおをしかめる",""
14430,"占う","うらなう",""
14431,"血縁","けつえん",""
14432,"こくん","こくん",""
14433,"校則","こうそく",""
14434,"戸棚","とだな",""
14435,"コーチ","コーチ",""
14436,"縛り付ける","しばりつける",""
14437,"昨今","さっこん",""
14438,"作り直す","つくりなおす",""
14439,"特集","とくしゅう",""
14440,"大尉","たいい",""
14441,"遠足","えんそく",""
14442,"索敵","さくてき",""
14443,"あまつさえ","あまつさえ","剰; 剰え"
14444,"初々しい","ういういしい",""
14445,"思念","しねん",""
14446,"現実感","げんじつかん",""
14447,"淀む","よどむ",""
14448,"別世界","べっせかい",""
14449,"荒っぽい","あらっぽい",""
14450,"国々","くにぐに",""
14451,"仁王立ち","におうだち",""
14452,"言い忘れる","いいわすれる",""
14453,"爽快","そうかい",""
14454,"いい事","いいこと",""
14455,"コンピューター","コンピューター",""
14456,"しんみり","しんみり",""
14457,"挙動不審","きょどうふしん",""
14458,"何歳","なんさい",""
14459,"ドライブ","ドライブ",""
14460,"素肌","すはだ",""
14461,"婚約破棄","こんやくはき",""
14462,"冒す","おかす",""
14463,"娼婦","しょうふ",""
14464,"命乞い","いのちごい",""
14465,"間にある","あいだにある",""
14466,"冷え切る","ひえきる",""
14467,"私立","しりつ",""
14468,"重症","じゅうしょう",""
14469,"一貫","いっかん",""
14470,"菊","きく",""
14471,"本職","ほんしょく",""
14472,"食い入るように","くいいるように",""
14473,"計画を立てる","けいかくをたてる",""
14474,"遺書","いしょ",""
14475,"口上","こうじょう",""
14476,"味気ない","あじけない",""
14477,"返る","かえる","かえる; 反る"
14478,"５月","ごがつ",""
14479,"もの凄い","ものすごい",""
14480,"どうすることもできない","どうすることもできない","どうする事もできない; どうする事も出来ない"
14481,"かもしんない","かもしんない","かも知んない"
14482,"引きこもり","ひきこもり",""
14483,"タ","タ",""
14484,"弄ぶ","もてあそぶ","もてあそぶ; もて遊ぶ; 玩ぶ"
14485,"畳む","たたむ","たたむ"
14486,"無理","むり","むり"
14487,"佐藤","さとう",""
14488,"突拍子もない","とっぴょうしもない",""
14489,"びびる","びびる",""
14490,"くすくす笑う","くすくすわらう",""
14491,"ヒゲ","ヒゲ",""
14492,"ほどよい","ほどよい","程よい; 程好い; 程良い"
14493,"意地悪","いじわる","いじわる"
14494,"すくむ","すくむ","竦む"
14495,"ややあって","ややあって",""
14496,"星々","ほしぼし",""
14497,"スケベ","スケベ",""
14498,"幸せ","しあわせ","しあわせ; 仕合せ; 仕合わせ; 倖せ"
14499,"またぐ","またぐ","跨ぐ"
14500,"聞こえ","きこえ",""
14501,"印","いん",""
14502,"跡取り","あととり",""
14503,"本望","ほんもう",""
14504,"魔界","まかい",""
14505,"脱落","だつらく",""
14506,"ステーキ","ステーキ",""
14507,"だらり","だらり",""
14508,"激","げき",""
14509,"合致","がっち",""
14510,"分担","ぶんたん",""
14511,"潤う","うるおう",""
14512,"仲裁","ちゅうさい",""
14513,"コア","コア",""
14514,"譲渡","じょうと",""
14515,"最短","さいたん",""
14516,"岩場","いわば",""
14517,"着こなす","きこなす",""
14518,"備品","びひん",""
14519,"オフィス","オフィス",""
14520,"大目に見る","おおめにみる",""
14521,"糞","ふん",""
14522,"小山","こやま",""
14523,"骨格","こっかく",""
14524,"共和国","きょうわこく",""
14525,"四方八方","しほうはっぽう",""
14526,"忍び寄る","しのびよる",""
14527,"エール","エール",""
14528,"ブレる","ブレる",""
14529,"馬上","ばじょう",""
14530,"言い終わる","いいおわる",""
14531,"お手上げ","おてあげ",""
14532,"別れ際","わかれぎわ",""
14533,"泣き言","なきごと",""
14534,"命ずる","めいずる",""
14535,"口惜しい","くやしい",""
14536,"呼び込む","よびこむ",""
14537,"くぐもる","くぐもる",""
14538,"飯を食う","めしをくう",""
14539,"肉塊","にくかい",""
14540,"取り立てる","とりたてる",""
14541,"常々","つねづね",""
14542,"守護者","しゅごしゃ",""
14543,"基盤","きばん",""
14544,"安否","あんぴ",""
14545,"無駄遣い","むだづかい",""
14546,"ラブレター","ラブレター",""
14547,"芳しい","かんばしい",""
14548,"とか何とか","とかなんとか",""
14549,"歩調","ほちょう",""
14550,"特大","とくだい",""
14551,"是","ぜ",""
14552,"大空","おおぞら",""
14553,"モチーフ","モチーフ",""
14554,"大多数","だいたすう",""
14555,"末期","まっき",""
14556,"虚無","きょむ",""
14557,"峠","とうげ",""
14558,"信ずる","しんずる",""
14559,"レール","レール",""
14560,"死闘","しとう",""
14561,"筒抜け","つつぬけ",""
14562,"真犯人","しんはんにん",""
14563,"分け","わけ",""
14564,"アリバイ","アリバイ",""
14565,"ほどける","ほどける","解ける"
14566,"断片","だんぺん",""
14567,"猛","もう",""
14568,"摩擦","まさつ",""
14569,"残虐","ざんぎゃく",""
14570,"置いて行く","おいていく",""
14571,"ククク","ククク",""
14572,"打開","だかい",""
14573,"左目","ひだりめ",""
14574,"裏がある","うらがある",""
14575,"可能にする","かのうにする",""
14576,"隕石","いんせき",""
14577,"一味","ひとあじ",""
14578,"むくれる","むくれる","剝れる; 剥れる"
14579,"かっこよい","かっこよい","格好よい"
14580,"染みる","しみる","しみる; 沁みる; 泌みる; 浸みる; 滲みる"
14581,"おびただしい","おびただしい","夥しい"
14582,"じゃーん","じゃーん",""
14583,"お返事","おへんじ",""
14584,"覆いかぶさる","おおいかぶさる",""
14585,"皆さま","みなさま",""
14586,"引っぱる","ひっぱる",""
14587,"差し掛かる","さしかかる","さしかかる; 差しかかる; 差し掛る"
14588,"１か月","いっかげつ",""
14589,"気もない","けもない",""
14590,"みすぼらしい","みすぼらしい","見すぼらしい; 見窄らしい"
14591,"ギョッと","ギョッと",""
14592,"６月","ろくがつ",""
14593,"幸いなことに","さいわいなことに",""
14594,"カゴ","カゴ",""
